Cesta,Lokacija,Smer,Št. vozil [N/h],Hitrost [km/h],Razmik [s],Zasedenost [%],Čas,Stanje
AC-A3,Dane ACGabrk - Sežana vzhod (v)31210413.44.201.06.2026 11:35:00Normalen promet,Gabrk - Sežana vzhod (v),312,104,13.4,4.2,01.06.2026 11:35:00,Normalen promet
AC-A3,Gabrk - Sežana vzhod (p)14412636.60.601.06.2026 11:35:00Normalen promet,Gabrk - Sežana vzhod (p),144,126,36.6,0.6,01.06.2026 11:35:00,Normalen promet
AC-A3,Sežana vzhod - Gabrk (v)31211012.23.301.06.2026 11:35:00Normalen promet,Sežana vzhod - Gabrk (v),312,110,12.2,3.3,01.06.2026 11:35:00,Normalen promet
AC-A3,Sežana vzhod - Gabrk (p)13213228.40.601.06.2026 11:35:00Normalen promet,Sežana vzhod - Gabrk (p),132,132,28.4,0.6,01.06.2026 11:35:00,Normalen promet
AC-A4,Podlehniksmer HR (Gruškovje) (v)4441129.23.801.06.2026 11:35:00Normalen promet,smer HR (Gruškovje) (v),444,112,9.2,3.8,01.06.2026 11:35:00,Normalen promet
AC-A4,smer HR (Gruskovje) (p)15613025.91.001.06.2026 11:35:00Normalen promet,smer HR (Gruskovje) (p),156,130,25.9,1.0,01.06.2026 11:35:00,Normalen promet
AC-A4,smer MB (v)4441098.05.001.06.2026 11:35:00Normalen promet,smer MB (v),444,109,8.0,5.0,01.06.2026 11:35:00,Normalen promet
AC-A4,smer MB (p)20413416.41.201.06.2026 11:35:00Normalen promet,smer MB (p),204,134,16.4,1.2,01.06.2026 11:35:00,Normalen promet
AC-A4,Gruškovjesmer HR (MP Gruškovje) (v)3727710.05.301.06.2026 11:35:00Normalen promet,smer HR (MP Gruškovje) (v),372,77,10.0,5.3,01.06.2026 11:35:00,Normalen promet
AC-A4,smer HR (MP Gruškovje) (p)3695100.90.301.06.2026 11:35:00Normalen promet,smer HR (MP Gruškovje) (p),36,95,100.9,0.3,01.06.2026 11:35:00,Normalen promet
AC-A4,smer MB (v)396778.85.101.06.2026 11:35:00Normalen promet,smer MB (v),396,77,8.8,5.1,01.06.2026 11:35:00,Normalen promet
AC-A4,smer MB (p)6010260.90.401.06.2026 11:35:00Normalen promet,smer MB (p),60,102,60.9,0.4,01.06.2026 11:35:00,Normalen promet
AC-A4,Prepolje ACHajdina - Slivnica (v)6601025.38.601.06.2026 11:35:00Zgoščen promet,Hajdina - Slivnica (v),660,102,5.3,8.6,01.06.2026 11:35:00,Zgoščen promet
AC-A4,Hajdina - Slivnica (p)5521296.03.501.06.2026 11:35:00Povečan promet,Hajdina - Slivnica (p),552,129,6.0,3.5,01.06.2026 11:35:00,Povečan promet
AC-A4,Slivnica - Hajdina (v)4921036.45.601.06.2026 11:35:00Povečan promet,Slivnica - Hajdina (v),492,103,6.4,5.6,01.06.2026 11:35:00,Povečan promet
AC-A4,Slivnica - Hajdina (p)32413512.62.001.06.2026 11:35:00Normalen promet,Slivnica - Hajdina (p),324,135,12.6,2.0,01.06.2026 11:35:00,Normalen promet
