Cesta,Lokacija,Smer,Št. vozil [N/h],Hitrost [km/h],Razmik [s],Zasedenost [%],Čas,Stanje
AC-A5,Pince AC,smer HUN (Pince) (v),60,80,46.3,0.8,04.06.2026 23:20:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),120,92,22.3,2.2,04.06.2026 23:20:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),240,92,14.3,3.4,04.06.2026 23:20:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),192,93,16.7,3.1,04.06.2026 23:25:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),120,97,29.9,1.6,04.06.2026 23:25:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),96,102,36.5,1.2,04.06.2026 23:25:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),276,108,12.8,2.8,04.06.2026 23:25:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),132,102,25.0,1.8,04.06.2026 23:25:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),96,97,33.4,1.6,04.06.2026 23:25:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),192,106,17.7,2.0,04.06.2026 23:25:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),60,82,73.8,0.8,04.06.2026 23:25:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),156,99,28.5,2.5,04.06.2026 23:25:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),228,84,15.6,3.9,04.06.2026 23:25:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),84,93,45.8,1.3,04.06.2026 23:30:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),168,99,15.9,2.6,04.06.2026 23:30:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),168,99,23.2,2.3,04.06.2026 23:30:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),132,100,26.2,1.6,04.06.2026 23:30:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),108,102,33.4,1.7,04.06.2026 23:30:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),252,90,15.5,4.0,04.06.2026 23:30:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),96,105,40.1,1.2,04.06.2026 23:30:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),72,83,42.6,0.9,04.06.2026 23:30:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),96,93,34.8,1.6,04.06.2026 23:30:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),240,100,15.4,2.5,04.06.2026 23:30:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),300,90,12.5,4.2,04.06.2026 23:35:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),216,89,20.1,3.0,04.06.2026 23:35:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),84,96,44.0,1.2,04.06.2026 23:35:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),276,100,11.7,3.8,04.06.2026 23:35:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),180,94,21.7,2.8,04.06.2026 23:35:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),120,100,25.8,1.4,04.06.2026 23:35:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),144,102,23.6,1.9,04.06.2026 23:35:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),132,64,26.0,2.3,04.06.2026 23:35:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),108,102,36.5,1.5,04.06.2026 23:35:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),144,107,25.9,1.4,04.06.2026 23:35:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),84,95,48.7,1.1,05.06.2026 00:30:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),72,97,35.3,1.1,05.06.2026 00:30:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),84,92,40.4,1.5,05.06.2026 00:30:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),168,99,23.8,2.0,05.06.2026 00:30:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),48,94,47.7,0.8,05.06.2026 00:30:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),96,107,30.7,0.9,05.06.2026 00:30:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),96,97,34.6,1.6,05.06.2026 00:30:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),108,86,35.8,1.7,05.06.2026 00:30:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),144,92,28.9,2.7,05.06.2026 00:30:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),108,91,30.2,1.4,05.06.2026 00:30:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),84,95,42.9,1.2,05.06.2026 00:35:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),120,106,38.1,1.4,05.06.2026 00:35:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),48,98,73.9,0.8,05.06.2026 00:35:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),96,107,40.1,1.2,05.06.2026 00:35:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),156,96,35.4,2.8,05.06.2026 00:35:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),72,99,48.8,1.5,05.06.2026 00:35:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),108,86,34.8,2.0,05.06.2026 00:35:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),60,86,55.8,0.9,05.06.2026 00:35:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),72,108,63.1,0.7,05.06.2026 00:35:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),168,103,24.9,2.2,05.06.2026 00:35:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),120,102,28.2,1.5,05.06.2026 00:40:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),72,97,44.0,1.1,05.06.2026 00:40:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),156,94,22.9,2.9,05.06.2026 00:40:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),108,104,34.1,1.2,05.06.2026 00:40:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),120,96,29.0,2.0,05.06.2026 00:40:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),108,105,40.1,1.6,05.06.2026 00:40:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),48,102,77.4,0.8,05.06.2026 00:40:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),96,77,34.8,2.0,05.06.2026 00:40:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),72,98,62.3,0.9,05.06.2026 00:40:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),72,108,47.9,0.7,05.06.2026 00:40:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),108,105,34.8,1.3,05.06.2026 00:45:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),144,110,27.9,1.7,05.06.2026 00:45:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),108,88,34.7,1.9,05.06.2026 00:45:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),108,101,27.2,1.5,05.06.2026 00:45:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),108,98,35.4,1.5,05.06.2026 00:45:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),48,87,62.1,0.9,05.06.2026 00:45:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),168,96,21.4,2.8,05.06.2026 00:45:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),84,63,45.4,2.1,05.06.2026 00:45:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),60,89,36.7,0.8,05.06.2026 00:45:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),96,94,38.1,1.4,05.06.2026 00:45:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),72,95,48.1,1.0,05.06.2026 00:50:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),60,108,54.5,0.7,05.06.2026 00:50:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),96,97,33.7,1.4,05.06.2026 00:50:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),96,108,41.3,1.0,05.06.2026 00:50:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),84,97,40.7,1.2,05.06.2026 00:50:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),96,102,38.0,1.4,05.06.2026 00:50:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),72,88,37.8,1.3,05.06.2026 00:50:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),48,72,60.7,0.9,05.06.2026 00:50:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),96,103,44.7,1.2,05.06.2026 00:50:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),108,93,34.6,1.8,05.06.2026 00:50:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),84,101,45.3,1.2,05.06.2026 00:55:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),96,101,36.1,1.3,05.06.2026 00:55:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),84,98,48.1,1.0,05.06.2026 00:55:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),48,106,79.1,0.5,05.06.2026 00:55:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),72,113,48.9,0.6,05.06.2026 00:55:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),156,100,26.0,2.2,05.06.2026 00:55:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),84,89,50.4,1.5,05.06.2026 00:55:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),108,71,38.0,2.5,05.06.2026 00:55:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),48,94,60.6,0.9,05.06.2026 00:55:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),48,107,40.6,0.4,05.06.2026 00:55:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),84,89,26.4,1.6,05.06.2026 01:00:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),72,104,50.7,1.0,05.06.2026 01:00:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),96,105,31.3,0.9,05.06.2026 01:00:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),156,102,20.5,2.1,05.06.2026 01:00:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),132,100,29.6,2.0,05.06.2026 01:00:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),24,106,101.7,0.2,05.06.2026 01:00:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),60,100,57.1,0.8,05.06.2026 01:00:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),72,80,55.2,0.9,05.06.2026 01:00:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),36,104,116.0,0.5,05.06.2026 01:00:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),96,96,53.0,1.6,05.06.2026 01:00:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),60,112,83.9,0.6,05.06.2026 01:05:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),60,92,22.4,1.2,05.06.2026 01:05:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),72,88,46.6,1.5,05.06.2026 01:05:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),60,97,65.9,1.0,05.06.2026 01:05:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),36,102,55.6,0.6,05.06.2026 01:05:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),228,95,16.9,3.9,05.06.2026 01:05:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),120,111,30.7,1.2,05.06.2026 01:05:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),72,71,14.7,1.4,05.06.2026 01:05:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),96,96,34.9,1.6,05.06.2026 01:05:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),108,111,30.2,0.9,05.06.2026 01:05:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),144,98,19.3,2.0,05.06.2026 01:10:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),72,115,78.5,0.6,05.06.2026 01:10:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),48,100,87.0,0.7,05.06.2026 01:10:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),144,99,24.2,2.4,05.06.2026 01:10:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),84,102,61.5,1.1,05.06.2026 01:10:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),48,101,33.5,0.4,05.06.2026 01:10:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),84,94,39.3,1.5,05.06.2026 01:10:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),120,76,48.2,2.3,05.06.2026 01:10:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),72,89,46.5,1.4,05.06.2026 01:10:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),156,93,25.2,2.7,05.06.2026 01:10:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),72,96,56.2,0.9,05.06.2026 01:15:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),132,94,29.4,2.0,05.06.2026 01:15:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),84,97,45.4,1.3,05.06.2026 01:15:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),120,106,29.0,1.4,05.06.2026 01:15:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),84,99,39.5,1.4,05.06.2026 01:15:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),156,96,34.3,2.4,05.06.2026 01:15:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),60,106,65.6,0.8,05.06.2026 01:15:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),48,63,46.7,0.9,05.06.2026 01:15:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),24,135,156.7,0.1,05.06.2026 01:15:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),108,102,33.9,1.5,05.06.2026 01:15:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),132,93,29.1,2.4,05.06.2026 01:20:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),96,118,38.6,1.0,05.06.2026 01:20:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),72,103,46.4,1.0,05.06.2026 01:20:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),96,100,35.6,1.3,05.06.2026 01:20:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),60,105,62.5,1.0,05.06.2026 01:20:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),60,94,42.1,1.0,05.06.2026 01:20:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),72,103,47.9,1.0,05.06.2026 01:20:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),108,82,48.7,2.1,05.06.2026 01:20:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),132,92,24.8,2.1,05.06.2026 01:20:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),72,95,46.0,1.0,05.06.2026 01:20:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),60,89,58.4,1.1,05.06.2026 01:25:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),96,91,35.2,1.9,05.06.2026 01:25:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),48,96,68.3,0.9,05.06.2026 01:25:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),84,104,46.3,1.1,05.06.2026 01:25:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),48,100,77.2,0.7,05.06.2026 01:25:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),84,93,57.7,1.4,05.06.2026 01:25:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),72,91,48.2,1.3,05.06.2026 01:25:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),48,76,51.1,0.6,05.06.2026 01:25:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),48,128,68.1,0.2,05.06.2026 01:25:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),72,93,47.4,1.2,05.06.2026 01:25:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),96,94,38.0,1.6,05.06.2026 01:30:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),72,94,46.3,1.2,05.06.2026 01:30:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),48,98,61.5,0.7,05.06.2026 01:30:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),108,101,28.8,1.7,05.06.2026 01:30:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),84,97,38.0,1.5,05.06.2026 01:30:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),72,86,49.2,1.4,05.06.2026 01:30:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),72,94,57.5,1.1,05.06.2026 01:30:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),72,77,56.4,1.4,05.06.2026 01:30:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),108,95,30.0,1.6,05.06.2026 01:30:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),96,88,38.2,1.3,05.06.2026 01:30:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),60,95,52.5,1.0,05.06.2026 01:35:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),96,100,41.6,1.4,05.06.2026 01:35:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),84,97,36.9,1.6,05.06.2026 01:35:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),84,98,47.9,1.2,05.06.2026 01:35:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),36,92,87.5,0.6,05.06.2026 01:35:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),60,92,55.3,1.0,05.06.2026 01:35:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),72,106,48.0,0.8,05.06.2026 01:35:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),84,79,46.1,1.7,05.06.2026 01:35:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),24,95,69.0,0.4,05.06.2026 01:35:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),120,95,33.9,2.0,05.06.2026 01:35:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),108,94,35.1,1.9,05.06.2026 01:40:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),60,87,57.5,1.2,05.06.2026 01:40:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),60,95,84.7,1.0,05.06.2026 01:40:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),72,106,50.9,1.2,05.06.2026 01:40:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),120,95,34.0,2.3,05.06.2026 01:40:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),120,93,30.9,2.2,05.06.2026 01:40:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),96,95,25.9,1.7,05.06.2026 01:40:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),24,81,125.9,0.4,05.06.2026 01:40:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),84,101,50.0,1.1,05.06.2026 01:40:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),60,95,59.2,1.1,05.06.2026 01:40:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),72,94,35.5,1.1,05.06.2026 01:45:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),96,102,31.1,1.6,05.06.2026 01:45:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),108,90,26.2,1.9,05.06.2026 01:45:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),120,97,30.1,1.9,05.06.2026 01:45:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),84,103,44.0,1.1,05.06.2026 01:45:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),72,100,45.4,1.3,05.06.2026 01:45:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),60,100,68.6,0.8,05.06.2026 01:45:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),48,90,83.3,0.5,05.06.2026 01:45:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),60,93,21.3,1.4,05.06.2026 01:45:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),60,106,52.3,0.8,05.06.2026 01:45:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),72,102,67.6,1.2,05.06.2026 01:50:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),84,103,46.3,1.2,05.06.2026 01:50:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),60,92,60.4,1.0,05.06.2026 01:50:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),84,100,39.0,1.2,05.06.2026 01:50:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),48,89,68.1,0.9,05.06.2026 01:50:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),72,90,47.3,1.5,05.06.2026 01:50:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),108,87,35.1,2.3,05.06.2026 01:50:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),84,81,47.3,1.8,05.06.2026 01:50:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),36,104,105.9,0.8,05.06.2026 01:50:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),144,93,25.1,2.4,05.06.2026 01:50:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),72,90,30.2,1.4,05.06.2026 01:55:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),48,88,72.1,1.1,05.06.2026 01:55:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),72,96,56.6,1.5,05.06.2026 01:55:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),60,102,52.5,0.8,05.06.2026 01:55:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),84,96,40.2,1.4,05.06.2026 01:55:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),84,97,46.6,1.3,05.06.2026 01:55:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),60,91,61.6,1.0,05.06.2026 01:55:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),48,81,67.2,0.7,05.06.2026 01:55:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),144,100,33.8,2.6,05.06.2026 01:55:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),72,95,50.4,1.1,05.06.2026 01:55:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),96,95,51.4,1.6,05.06.2026 02:00:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),84,93,49.9,1.7,05.06.2026 02:00:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),60,98,44.5,0.8,05.06.2026 02:00:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),60,116,62.4,0.7,05.06.2026 02:00:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),96,100,43.5,1.6,05.06.2026 02:00:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),96,106,31.7,1.3,05.06.2026 02:00:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),84,99,48.1,1.5,05.06.2026 02:00:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),72,65,54.3,1.7,05.06.2026 02:00:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),12,90,60.6,0.3,05.06.2026 02:00:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),36,101,74.8,0.5,05.06.2026 02:00:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),60,105,61.4,0.8,05.06.2026 02:05:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),84,107,42.6,1.1,05.06.2026 02:05:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),108,99,42.6,1.9,05.06.2026 02:05:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),72,95,46.9,1.2,05.06.2026 02:05:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),60,89,37.9,1.2,05.06.2026 02:05:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),60,118,72.8,0.6,05.06.2026 02:05:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),48,103,66.1,0.5,05.06.2026 02:05:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),96,74,38.7,1.8,05.06.2026 02:05:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),120,93,70.7,1.8,05.06.2026 02:05:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),72,103,58.2,0.8,05.06.2026 02:05:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),48,102,60.0,0.7,05.06.2026 02:10:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),60,118,41.6,0.7,05.06.2026 02:10:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),60,94,47.1,1.0,05.06.2026 02:10:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),72,106,50.3,1.0,05.06.2026 02:10:00,Normalen promet
